Motif_Identifier	GO_Term_Identifier	GOMo_Score	p-value	q-value
3	GO:0048519	2.871e-06	8.479e-08	3.572e-06
3	GO:0019941	3.568e-06	8.479e-08	3.572e-06
3	GO:0043632	3.568e-06	8.479e-08	3.572e-06
3	GO:0007264	3.716e-06	8.479e-08	3.572e-06
3	GO:0048856	3.965e-06	8.479e-08	3.572e-06
3	GO:0051603	4.262e-06	8.479e-08	3.572e-06
3	GO:0044257	5.588e-06	8.479e-08	3.572e-06
3	GO:0009952	5.966e-06	8.479e-08	3.572e-06
3	GO:0006325	6.985e-06	8.479e-08	3.572e-06
3	GO:0034645	7.280e-06	8.479e-08	3.572e-06
3	GO:0048736	8.148e-06	8.479e-08	3.572e-06
3	GO:0060173	8.148e-06	8.479e-08	3.572e-06
3	GO:0030326	8.739e-06	8.479e-08	3.572e-06
3	GO:0035113	8.739e-06	8.479e-08	3.572e-06
3	GO:0043228	9.283e-06	8.479e-08	3.572e-06
3	GO:0043232	9.283e-06	8.479e-08	3.572e-06
3	GO:0010557	9.409e-06	8.479e-08	3.572e-06
3	GO:0030154	9.436e-06	8.479e-08	3.572e-06
3	GO:0016055	9.527e-06	8.479e-08	3.572e-06
3	GO:0048869	9.611e-06	8.479e-08	3.572e-06
3	GO:0010604	9.720e-06	8.479e-08	3.572e-06
3	GO:0035107	1.010e-05	8.479e-08	3.572e-06
3	GO:0035108	1.010e-05	8.479e-08	3.572e-06
3	GO:0003712	1.024e-05	8.479e-08	3.572e-06
3	GO:0030529	1.053e-05	8.479e-08	3.572e-06
3	GO:0005829	1.059e-05	8.479e-08	3.572e-06
3	GO:0048731	1.225e-05	8.479e-08	3.572e-06
3	GO:0031325	1.253e-05	8.479e-08	3.572e-06
3	GO:0006396	1.257e-05	8.479e-08	3.572e-06
3	GO:0030900	1.335e-05	8.479e-08	3.572e-06
3	GO:0032559	1.371e-05	8.479e-08	3.572e-06
3	GO:0031328	1.446e-05	8.479e-08	3.572e-06
3	GO:0043009	1.559e-05	8.479e-08	3.572e-06
3	GO:0007049	1.563e-05	8.479e-08	3.572e-06
3	GO:0019538	1.772e-05	8.479e-08	3.572e-06
3	GO:0034962	1.837e-05	8.479e-08	3.572e-06
3	GO:0048522	1.849e-05	8.479e-08	3.572e-06
3	GO:0009792	1.867e-05	8.479e-08	3.572e-06
3	GO:0009059	2.102e-05	8.479e-08	3.572e-06
3	GO:0009891	2.266e-05	8.479e-08	3.572e-06
3	GO:0030554	2.370e-05	8.479e-08	3.572e-06
3	GO:0005524	2.508e-05	8.479e-08	3.572e-06
3	GO:0060284	2.773e-05	8.479e-08	3.572e-06
3	GO:0009893	2.780e-05	8.479e-08	3.572e-06
3	GO:0010646	3.004e-05	8.479e-08	3.572e-06
3	GO:0003824	3.067e-05	8.479e-08	3.572e-06
3	GO:0008270	3.172e-05	8.479e-08	3.572e-06
3	GO:0016192	3.273e-05	8.479e-08	3.572e-06
3	GO:0045165	3.454e-05	8.479e-08	3.572e-06
3	GO:0044265	3.461e-05	8.479e-08	3.572e-06
3	GO:0051276	3.987e-05	8.479e-08	3.572e-06
3	GO:0001883	4.063e-05	8.479e-08	3.572e-06
3	GO:0048513	4.133e-05	8.479e-08	3.572e-06
3	GO:0051726	5.212e-05	8.479e-08	3.572e-06
3	GO:0001882	5.345e-05	8.479e-08	3.572e-06
3	GO:0010648	5.813e-05	8.479e-08	3.572e-06
3	GO:0048663	5.909e-05	8.479e-08	3.572e-06
3	GO:0016071	5.988e-05	8.479e-08	3.572e-06
3	GO:0017015	6.243e-05	8.479e-08	3.572e-06
3	GO:0050794	6.751e-05	8.479e-08	3.572e-06
3	GO:0000278	6.856e-05	8.479e-08	3.572e-06
3	GO:0009968	7.246e-05	8.479e-08	3.572e-06
3	GO:0006793	8.134e-05	8.479e-08	3.572e-06
3	GO:0006796	8.134e-05	8.479e-08	3.572e-06
3	GO:0034613	8.219e-05	8.479e-08	3.572e-06
3	GO:0051960	8.313e-05	8.479e-08	3.572e-06
3	GO:0050767	8.682e-05	8.479e-08	3.572e-06
3	GO:0070727	9.700e-05	8.479e-08	3.572e-06
3	GO:0006886	9.927e-05	8.479e-08	3.572e-06
3	GO:0005739	1.087e-04	8.479e-08	3.572e-06
3	GO:0009966	1.148e-04	8.479e-08	3.572e-06
3	GO:0006417	1.162e-04	8.479e-08	3.572e-06
3	GO:0010926	1.206e-04	8.479e-08	3.572e-06
3	GO:0010608	1.255e-04	8.479e-08	3.572e-06
3	GO:0050789	1.276e-04	8.479e-08	3.572e-06
3	GO:0046914	1.337e-04	8.479e-08	3.572e-06
3	GO:0070647	1.360e-04	8.479e-08	3.572e-06
3	GO:0010551	1.434e-04	8.479e-08	3.572e-06
3	GO:0006350	1.541e-04	8.479e-08	3.572e-06
3	GO:0006351	1.629e-04	8.479e-08	3.572e-06
3	GO:0048666	1.830e-04	8.479e-08	3.572e-06
3	GO:0032774	1.907e-04	8.479e-08	3.572e-06
3	GO:0016881	1.943e-04	8.479e-08	3.572e-06
3	GO:0006468	1.954e-04	8.479e-08	3.572e-06
3	GO:0048732	2.090e-04	8.479e-08	3.572e-06
3	GO:0016569	2.214e-04	8.479e-08	3.572e-06
3	GO:0035295	2.215e-04	8.479e-08	3.572e-06
3	GO:0006366	2.444e-04	8.479e-08	3.572e-06
3	GO:0019899	2.479e-04	8.479e-08	3.572e-06
3	GO:0003924	2.619e-04	8.479e-08	3.572e-06
3	GO:0022402	2.655e-04	8.479e-08	3.572e-06
3	GO:0048729	2.680e-04	8.479e-08	3.572e-06
3	GO:0048705	2.719e-04	8.479e-08	3.572e-06
3	GO:0030030	2.878e-04	8.479e-08	3.572e-06
3	GO:0031175	3.057e-04	8.479e-08	3.572e-06
3	GO:0019904	3.083e-04	8.479e-08	3.572e-06
3	GO:0008380	3.146e-04	8.479e-08	3.572e-06
3	GO:0007409	3.240e-04	8.479e-08	3.572e-06
3	GO:0043583	3.290e-04	8.479e-08	3.572e-06
3	GO:0032446	3.296e-04	8.479e-08	3.572e-06
3	GO:0007167	3.459e-04	8.479e-08	3.572e-06
3	GO:0016570	3.459e-04	8.479e-08	3.572e-06
3	GO:0051179	3.534e-04	8.479e-08	3.572e-06
3	GO:0050793	3.691e-04	8.479e-08	3.572e-06
3	GO:0044431	3.849e-04	8.479e-08	3.572e-06
3	GO:0048518	3.850e-04	8.479e-08	3.572e-06
3	GO:0017053	4.001e-04	8.479e-08	3.572e-06
3	GO:0003714	4.018e-04	8.479e-08	3.572e-06
3	GO:0048812	4.147e-04	8.479e-08	3.572e-06
3	GO:0045664	4.814e-04	8.479e-08	3.572e-06
3	GO:0003682	4.847e-04	8.479e-08	3.572e-06
3	GO:0051246	5.050e-04	8.479e-08	3.572e-06
3	GO:0051329	5.052e-04	8.479e-08	3.572e-06
3	GO:0012505	5.093e-04	8.479e-08	3.572e-06
3	GO:0006397	5.129e-04	8.479e-08	3.572e-06
3	GO:0007411	5.303e-04	8.479e-08	3.572e-06
3	GO:0016567	5.310e-04	8.479e-08	3.572e-06
3	GO:0016585	5.462e-04	8.479e-08	3.572e-06
3	GO:0019787	5.512e-04	8.479e-08	3.572e-06
3	GO:0045595	6.082e-04	1.696e-07	6.972e-06
3	GO:0035270	6.150e-04	1.696e-07	6.972e-06
3	GO:0048667	6.203e-04	1.696e-07	6.972e-06
3	GO:0032990	6.246e-04	1.696e-07	6.972e-06
3	GO:0048858	6.388e-04	1.696e-07	6.972e-06
3	GO:0030135	6.401e-04	1.696e-07	6.972e-06
3	GO:0016874	7.128e-04	2.544e-07	1.021e-05
3	GO:0002009	7.134e-04	2.544e-07	1.021e-05
3	GO:0060429	7.134e-04	2.544e-07	1.021e-05
3	GO:0016310	7.160e-04	2.544e-07	1.021e-05
3	GO:0016879	7.725e-04	2.544e-07	1.021e-05
3	GO:0022403	7.764e-04	2.544e-07	1.021e-05
3	GO:0045182	7.874e-04	3.392e-07	1.356e-05
3	GO:0010843	8.410e-04	4.239e-07	1.663e-05
3	GO:0007507	8.935e-04	4.239e-07	1.663e-05
3	GO:0000082	9.171e-04	4.239e-07	1.663e-05
3	GO:0007423	9.887e-04	4.239e-07	1.663e-05
3	GO:0044249	9.963e-04	4.239e-07	1.663e-05
3	GO:0048646	1.006e-03	5.087e-07	1.980e-05
3	GO:0000904	1.006e-03	5.087e-07	1.980e-05
3	GO:0044092	1.023e-03	5.935e-07	2.250e-05
3	GO:0051325	1.060e-03	5.935e-07	2.250e-05
3	GO:0007369	1.060e-03	5.935e-07	2.250e-05
3	GO:0044429	1.155e-03	5.935e-07	2.250e-05
3	GO:0043005	1.198e-03	5.935e-07	2.250e-05
3	GO:0045596	1.203e-03	5.935e-07	2.250e-05
3	GO:0009987	1.230e-03	5.935e-07	2.250e-05
3	GO:0007010	1.321e-03	6.783e-07	2.525e-05
3	GO:0006511	1.330e-03	6.783e-07	2.525e-05
3	GO:0030136	1.374e-03	6.783e-07	2.525e-05
3	GO:0000902	1.396e-03	6.783e-07	2.525e-05
3	GO:0015630	1.406e-03	6.783e-07	2.525e-05
3	GO:0004721	1.521e-03	7.631e-07	2.800e-05
3	GO:0021510	1.525e-03	7.631e-07	2.800e-05
3	GO:0004842	1.533e-03	7.631e-07	2.800e-05
3	GO:0003713	1.542e-03	7.631e-07	2.800e-05
3	GO:0051716	1.607e-03	8.479e-07	3.078e-05
3	GO:0009888	1.704e-03	8.479e-07	3.078e-05
3	GO:0046872	1.713e-03	8.479e-07	3.078e-05
3	GO:0000375	1.757e-03	9.327e-07	3.350e-05
3	GO:0000377	1.757e-03	9.327e-07	3.350e-05
3	GO:0000398	1.757e-03	9.327e-07	3.350e-05
3	GO:0000287	1.821e-03	1.017e-06	3.592e-05
3	GO:0009058	1.821e-03	1.017e-06	3.592e-05
3	GO:0006913	1.824e-03	1.017e-06	3.592e-05
3	GO:0051056	1.826e-03	1.017e-06	3.592e-05
3	GO:0008565	1.900e-03	1.017e-06	3.592e-05
3	GO:0048536	2.037e-03	1.187e-06	4.176e-05
3	GO:0008286	2.076e-03	1.272e-06	4.429e-05
3	GO:0030036	2.079e-03	1.272e-06	4.429e-05
3	GO:0032870	2.231e-03	1.272e-06	4.429e-05
3	GO:0051169	2.284e-03	1.611e-06	5.553e-05
3	GO:0016331	2.287e-03	1.611e-06	5.553e-05
3	GO:0051301	2.288e-03	1.611e-06	5.553e-05
3	GO:0051128	2.338e-03	1.696e-06	5.826e-05
3	GO:0021543	2.361e-03	1.781e-06	6.036e-05
3	GO:0007242	2.364e-03	1.781e-06	6.036e-05
3	GO:0032268	2.393e-03	1.781e-06	6.036e-05
3	GO:0048193	2.394e-03	1.781e-06	6.036e-05
3	GO:0005525	2.463e-03	1.865e-06	6.241e-05
3	GO:0048706	2.479e-03	1.865e-06	6.241e-05
3	GO:0008276	2.489e-03	1.865e-06	6.241e-05
3	GO:0001655	2.496e-03	1.865e-06	6.241e-05
3	GO:0043169	2.527e-03	2.035e-06	6.786e-05
3	GO:0065007	2.534e-03	2.120e-06	7.000e-05
3	GO:0021761	2.539e-03	2.120e-06	7.000e-05
3	GO:0044085	2.556e-03	2.120e-06	7.000e-05
3	GO:0030425	2.599e-03	2.289e-06	7.536e-05
3	GO:0008757	2.717e-03	2.459e-06	8.042e-05
3	GO:0008135	2.718e-03	2.459e-06	8.042e-05
3	GO:0019898	2.766e-03	2.544e-06	8.293e-05
3	GO:0035239	2.840e-03	2.713e-06	8.790e-05
3	GO:0042802	2.850e-03	2.713e-06	8.790e-05
3	GO:0050679	2.906e-03	2.798e-06	9.036e-05
3	GO:0042471	2.937e-03	2.883e-06	9.194e-05
3	GO:0007492	2.939e-03	2.883e-06	9.194e-05
3	GO:0006605	2.939e-03	2.883e-06	9.194e-05
3	GO:0060541	2.959e-03	2.883e-06	9.194e-05
3	GO:0007169	2.983e-03	3.052e-06	9.704e-05
3	GO:0004702	3.004e-03	3.307e-06	1.045e-04
3	GO:0044248	3.053e-03	3.307e-06	1.045e-04
3	GO:0046983	3.067e-03	3.392e-06	1.065e-04
3	GO:0045786	3.097e-03	3.392e-06	1.065e-04
3	GO:0016566	3.211e-03	3.815e-06	1.191e-04
3	GO:0030334	3.213e-03	3.815e-06	1.191e-04
3	GO:0005681	3.300e-03	4.409e-06	1.360e-04
3	GO:0032583	3.315e-03	4.409e-06	1.360e-04
3	GO:0043086	3.343e-03	4.409e-06	1.360e-04
3	GO:0042254	3.347e-03	4.409e-06	1.360e-04
3	GO:0046578	3.390e-03	4.494e-06	1.382e-04
3	GO:0032012	3.418e-03	4.663e-06	1.429e-04
3	GO:0021872	3.438e-03	4.748e-06	1.451e-04
3	GO:0051234	3.509e-03	5.087e-06	1.550e-04
3	GO:0048839	3.554e-03	5.172e-06	1.571e-04
3	GO:0010553	3.647e-03	5.596e-06	1.695e-04
3	GO:0010769	3.672e-03	5.681e-06	1.716e-04
3	GO:0021537	3.710e-03	5.766e-06	1.736e-04
3	GO:0043524	3.724e-03	5.935e-06	1.782e-04
3	GO:0051028	3.800e-03	6.020e-06	1.802e-04
3	GO:0031090	3.809e-03	6.105e-06	1.822e-04
3	GO:0030955	3.928e-03	6.274e-06	1.851e-04
3	GO:0048568	3.931e-03	6.274e-06	1.851e-04
3	GO:0030512	3.944e-03	6.274e-06	1.851e-04
3	GO:0030510	3.947e-03	6.274e-06	1.851e-04
3	GO:0001763	3.980e-03	6.614e-06	1.946e-04
3	GO:0022613	4.031e-03	6.698e-06	1.959e-04
3	GO:0030178	4.047e-03	6.698e-06	1.959e-04
3	GO:0021879	4.223e-03	7.292e-06	2.127e-04
3	GO:0006810	4.301e-03	7.631e-06	2.219e-04
3	GO:0008021	4.365e-03	8.055e-06	2.336e-04
3	GO:0032989	4.425e-03	8.479e-06	2.452e-04
3	GO:0034199	4.470e-03	8.648e-06	2.477e-04
3	GO:0000785	4.511e-03	8.648e-06	2.477e-04
3	GO:0030323	4.514e-03	8.648e-06	2.477e-04
3	GO:0030111	4.531e-03	8.733e-06	2.477e-04
3	GO:0050657	4.535e-03	8.733e-06	2.477e-04
3	GO:0050658	4.535e-03	8.733e-06	2.477e-04
3	GO:0051236	4.535e-03	8.733e-06	2.477e-04
3	GO:0046777	4.682e-03	9.157e-06	2.590e-04
3	GO:0051270	4.792e-03	9.581e-06	2.702e-04
3	GO:0043167	4.823e-03	1.001e-05	2.806e-04
3	GO:0030324	4.830e-03	1.001e-05	2.806e-04
3	GO:0043523	4.878e-03	1.026e-05	2.870e-04
3	GO:0004722	4.958e-03	1.111e-05	3.098e-04
3	GO:0006457	4.994e-03	1.136e-05	3.161e-04
3	GO:0045665	5.001e-03	1.145e-05	3.176e-04
3	GO:0030145	5.013e-03	1.162e-05	3.214e-04
3	GO:0000151	5.055e-03	1.170e-05	3.229e-04
3	GO:0043550	5.141e-03	1.187e-05	3.267e-04
3	GO:0032582	5.179e-03	1.212e-05	3.328e-04
3	GO:0042054	5.276e-03	1.280e-05	3.505e-04
3	GO:0021895	5.294e-03	1.306e-05	3.565e-04
3	GO:0046324	5.327e-03	1.340e-05	3.647e-04
3	GO:0006403	5.358e-03	1.348e-05	3.661e-04
3	GO:0044087	5.373e-03	1.357e-05	3.674e-04
3	GO:0007498	5.464e-03	1.424e-05	3.848e-04
3	GO:0019199	5.479e-03	1.441e-05	3.883e-04
3	GO:0006412	5.529e-03	1.450e-05	3.886e-04
3	GO:0010721	5.531e-03	1.450e-05	3.886e-04
3	GO:0030665	5.553e-03	1.475e-05	3.933e-04
3	GO:0065009	5.566e-03	1.475e-05	3.933e-04
3	GO:0051093	5.642e-03	1.526e-05	4.048e-04
3	GO:0019717	5.658e-03	1.526e-05	4.048e-04
3	GO:0043566	5.689e-03	1.535e-05	4.060e-04
3	GO:0000118	5.758e-03	1.645e-05	4.340e-04
3	GO:0021515	5.965e-03	1.764e-05	4.641e-04
3	GO:0019001	6.134e-03	1.925e-05	5.039e-04
3	GO:0032561	6.134e-03	1.925e-05	5.039e-04
3	GO:0010799	6.155e-03	1.933e-05	5.045e-04
3	GO:0014031	6.176e-03	1.942e-05	5.045e-04
3	GO:0048762	6.176e-03	1.942e-05	5.045e-04
3	GO:0001822	6.305e-03	2.069e-05	5.362e-04
3	GO:0007178	6.435e-03	2.205e-05	5.699e-04
3	GO:0005694	6.506e-03	2.272e-05	5.860e-04
3	GO:0016604	6.531e-03	2.289e-05	5.888e-04
3	GO:0031016	6.596e-03	2.408e-05	6.178e-04
3	GO:0042472	6.642e-03	2.459e-05	6.277e-04
3	GO:0016538	6.656e-03	2.459e-05	6.277e-04
3	GO:0051168	6.743e-03	2.535e-05	6.456e-04
3	GO:0005783	6.750e-03	2.544e-05	6.462e-04
3	GO:0008060	6.763e-03	2.552e-05	6.467e-04
3	GO:0009954	6.765e-03	2.561e-05	6.473e-04
3	GO:0001701	6.862e-03	2.696e-05	6.799e-04
3	GO:0007223	6.889e-03	2.722e-05	6.846e-04
3	GO:0048566	6.985e-03	2.874e-05	7.212e-04
3	GO:0035136	7.087e-03	2.934e-05	7.328e-04
3	GO:0003704	7.091e-03	2.942e-05	7.328e-04
3	GO:0040029	7.100e-03	2.942e-05	7.328e-04
3	GO:0043551	7.150e-03	3.027e-05	7.503e-04
3	GO:0043552	7.150e-03	3.027e-05	7.503e-04
3	GO:0001501	7.172e-03	3.069e-05	7.590e-04
3	GO:0008287	7.334e-03	3.307e-05	8.157e-04
3	GO:0016581	7.344e-03	3.315e-05	8.158e-04
3	GO:0030662	7.432e-03	3.383e-05	8.305e-04
3	GO:0044427	7.450e-03	3.400e-05	8.327e-04
3	GO:0060485	7.457e-03	3.409e-05	8.328e-04
3	GO:0021915	7.481e-03	3.459e-05	8.432e-04
3	GO:0005840	7.536e-03	3.519e-05	8.556e-04
3	GO:0065003	7.611e-03	3.570e-05	8.660e-04
3	GO:0021766	7.684e-03	3.722e-05	9.008e-04
3	GO:0004860	7.755e-03	3.731e-05	9.008e-04
3	GO:0022604	7.804e-03	3.765e-05	9.066e-04
3	GO:0019887	7.817e-03	3.773e-05	9.066e-04
3	GO:0048332	7.831e-03	3.782e-05	9.066e-04
3	GO:0018105	7.972e-03	3.951e-05	9.451e-04
3	GO:0012506	8.054e-03	4.044e-05	9.651e-04
3	GO:0010975	8.208e-03	4.206e-05	1.001e-03
3	GO:0042391	8.408e-03	4.409e-05	1.047e-03
3	GO:0006461	8.481e-03	4.519e-05	1.066e-03
3	GO:0070271	8.481e-03	4.519e-05	1.066e-03
3	GO:0043025	8.496e-03	4.519e-05	1.066e-03
3	GO:0031301	8.667e-03	4.748e-05	1.117e-03
3	GO:0034622	8.705e-03	4.774e-05	1.121e-03
3	GO:0022607	8.714e-03	4.791e-05	1.122e-03
3	GO:0002039	8.730e-03	4.850e-05	1.134e-03
3	GO:0007265	8.824e-03	4.960e-05	1.157e-03
3	GO:0043414	8.879e-03	5.020e-05	1.168e-03
3	GO:0016072	9.016e-03	5.215e-05	1.210e-03
3	GO:0048538	9.142e-03	5.486e-05	1.271e-03
3	GO:0018107	9.178e-03	5.537e-05	1.277e-03
3	GO:0048704	9.193e-03	5.537e-05	1.277e-03
3	GO:0022037	9.277e-03	5.655e-05	1.301e-03
3	GO:0030029	9.376e-03	5.749e-05	1.320e-03
3	GO:0010552	9.428e-03	5.850e-05	1.340e-03
3	GO:0001709	9.499e-03	5.978e-05	1.366e-03
3	GO:0035091	9.524e-03	6.020e-05	1.373e-03
3	GO:0001708	9.574e-03	6.071e-05	1.381e-03
3	GO:0006928	9.603e-03	6.130e-05	1.388e-03
3	GO:0051674	9.603e-03	6.130e-05	1.388e-03
3	GO:0016311	9.622e-03	6.156e-05	1.391e-03
3	GO:0031967	9.694e-03	6.257e-05	1.411e-03
3	GO:0032869	9.736e-03	6.334e-05	1.425e-03
3	GO:0014032	1.003e-02	6.800e-05	1.523e-03
3	GO:0014033	1.003e-02	6.800e-05	1.523e-03
3	GO:0035115	1.004e-02	6.826e-05	1.526e-03
3	GO:0005267	1.024e-02	7.182e-05	1.602e-03
3	GO:0044419	1.030e-02	7.300e-05	1.625e-03
3	GO:0030336	1.041e-02	7.461e-05	1.657e-03
3	GO:0021536	1.046e-02	7.563e-05	1.676e-03
3	GO:0031329	1.052e-02	7.673e-05	1.697e-03
3	GO:0005740	1.056e-02	7.724e-05	1.704e-03
3	GO:0050768	1.064e-02	7.894e-05	1.738e-03
3	GO:0031975	1.070e-02	8.021e-05	1.762e-03
3	GO:0021885	1.074e-02	8.165e-05	1.790e-03
3	GO:0006364	1.078e-02	8.301e-05	1.816e-03
3	GO:0033554	1.085e-02	8.453e-05	1.845e-03
3	GO:0032312	1.094e-02	8.589e-05	1.871e-03
3	GO:0018210	1.094e-02	8.606e-05	1.871e-03
3	GO:0021953	1.096e-02	8.657e-05	1.878e-03
3	GO:0017148	1.103e-02	8.784e-05	1.901e-03
3	GO:0021892	1.106e-02	8.886e-05	1.919e-03
3	GO:0007005	1.124e-02	9.284e-05	2.001e-03
3	GO:0032403	1.127e-02	9.352e-05	2.011e-03
3	GO:0019901	1.148e-02	9.844e-05	2.113e-03
3	GO:0010827	1.152e-02	9.937e-05	2.128e-03
3	GO:0003007	1.155e-02	9.980e-05	2.133e-03
3	GO:0005813	1.160e-02	1.003e-04	2.139e-03
3	GO:0050321	1.161e-02	1.006e-04	2.140e-03
3	GO:0014020	1.163e-02	1.009e-04	2.143e-03
3	GO:0001704	1.166e-02	1.018e-04	2.158e-03
3	GO:0035137	1.169e-02	1.025e-04	2.166e-03
3	GO:0048285	1.170e-02	1.026e-04	2.166e-03
3	GO:0001889	1.185e-02	1.067e-04	2.249e-03
3	GO:0014070	1.188e-02	1.079e-04	2.263e-03
3	GO:0021877	1.188e-02	1.079e-04	2.263e-03
3	GO:0007422	1.190e-02	1.084e-04	2.269e-03
3	GO:0016791	1.193e-02	1.095e-04	2.289e-03
3	GO:0000280	1.194e-02	1.101e-04	2.289e-03
3	GO:0007067	1.194e-02	1.101e-04	2.289e-03
3	GO:0001702	1.195e-02	1.102e-04	2.289e-03
3	GO:0034621	1.214e-02	1.145e-04	2.372e-03
3	GO:0048754	1.223e-02	1.165e-04	2.409e-03
3	GO:0046332	1.229e-02	1.185e-04	2.445e-03
3	GO:0034660	1.241e-02	1.206e-04	2.484e-03
3	GO:0021549	1.256e-02	1.240e-04	2.547e-03
3	GO:0010464	1.257e-02	1.241e-04	2.547e-03
3	GO:0050678	1.263e-02	1.262e-04	2.583e-03
3	GO:0030514	1.282e-02	1.302e-04	2.659e-03
3	GO:0000139	1.289e-02	1.325e-04	2.703e-03
3	GO:0046982	1.302e-02	1.357e-04	2.762e-03
3	GO:0031396	1.303e-02	1.360e-04	2.762e-03
3	GO:0032318	1.326e-02	1.437e-04	2.913e-03
3	GO:0007568	1.331e-02	1.452e-04	2.939e-03
3	GO:0003706	1.337e-02	1.470e-04	2.969e-03
3	GO:0004696	1.340e-02	1.477e-04	2.977e-03
3	GO:0005047	1.351e-02	1.512e-04	3.041e-03
3	GO:0070887	1.364e-02	1.558e-04	3.128e-03
3	GO:0000087	1.370e-02	1.574e-04	3.153e-03
3	GO:0016407	1.376e-02	1.598e-04	3.196e-03
3	GO:0048665	1.381e-02	1.608e-04	3.210e-03
3	GO:0006446	1.389e-02	1.625e-04	3.237e-03
3	GO:0006260	1.395e-02	1.647e-04	3.273e-03
3	GO:0043021	1.399e-02	1.667e-04	3.307e-03
3	GO:0030902	1.410e-02	1.702e-04	3.370e-03
3	GO:0042733	1.430e-02	1.778e-04	3.514e-03
3	GO:0060393	1.437e-02	1.793e-04	3.537e-03
3	GO:0060562	1.452e-02	1.848e-04	3.632e-03
3	GO:0000792	1.452e-02	1.848e-04	3.632e-03
3	GO:0014037	1.453e-02	1.852e-04	3.632e-03
3	GO:0016592	1.466e-02	1.895e-04	3.709e-03
3	GO:0008170	1.470e-02	1.907e-04	3.722e-03
3	GO:0006470	1.470e-02	1.909e-04	3.722e-03
3	GO:0048710	1.501e-02	2.021e-04	3.934e-03
3	GO:0005643	1.513e-02	2.065e-04	4.012e-03
3	GO:0021587	1.517e-02	2.078e-04	4.029e-03
3	GO:0001707	1.521e-02	2.088e-04	4.040e-03
3	GO:0045685	1.539e-02	2.153e-04	4.158e-03
3	GO:0010800	1.555e-02	2.210e-04	4.262e-03
3	GO:0010720	1.563e-02	2.234e-04	4.286e-03
3	GO:0019900	1.563e-02	2.234e-04	4.286e-03
3	GO:0017124	1.564e-02	2.236e-04	4.286e-03
3	GO:0005815	1.570e-02	2.253e-04	4.311e-03
3	GO:0016278	1.579e-02	2.285e-04	4.348e-03
3	GO:0016279	1.579e-02	2.285e-04	4.348e-03
3	GO:0018024	1.579e-02	2.285e-04	4.348e-03
3	GO:0006259	1.581e-02	2.291e-04	4.351e-03
3	GO:0000226	1.582e-02	2.296e-04	4.353e-03
3	GO:0031344	1.587e-02	2.323e-04	4.396e-03
3	GO:0021695	1.589e-02	2.333e-04	4.406e-03
3	GO:0005759	1.596e-02	2.353e-04	4.428e-03
3	GO:0031980	1.596e-02	2.353e-04	4.428e-03
3	GO:0043489	1.605e-02	2.382e-04	4.461e-03
3	GO:0048255	1.605e-02	2.382e-04	4.461e-03
3	GO:0032925	1.606e-02	2.383e-04	4.461e-03
3	GO:0008080	1.621e-02	2.433e-04	4.544e-03
3	GO:0030509	1.631e-02	2.482e-04	4.628e-03
3	GO:0016514	1.636e-02	2.495e-04	4.636e-03
3	GO:0070603	1.636e-02	2.495e-04	4.636e-03
3	GO:0005158	1.639e-02	2.504e-04	4.644e-03
3	GO:0032259	1.664e-02	2.600e-04	4.813e-03
3	GO:0033365	1.667e-02	2.615e-04	4.832e-03
3	GO:0003674	1.711e-02	2.801e-04	5.167e-03
3	GO:0045669	1.714e-02	2.821e-04	5.189e-03
3	GO:0008150	1.715e-02	2.823e-04	5.189e-03
3	GO:0021575	1.716e-02	2.834e-04	5.200e-03
3	GO:0002053	1.718e-02	2.842e-04	5.205e-03
3	GO:0019210	1.724e-02	2.880e-04	5.265e-03
3	GO:0005249	1.788e-02	3.174e-04	5.793e-03
3	GO:0034470	1.790e-02	3.187e-04	5.806e-03
3	GO:0019207	1.792e-02	3.194e-04	5.808e-03
3	GO:0030879	1.798e-02	3.225e-04	5.844e-03
3	GO:0005057	1.798e-02	3.225e-04	5.844e-03
3	GO:0045667	1.805e-02	3.263e-04	5.901e-03
3	GO:0005083	1.813e-02	3.300e-04	5.958e-03
3	GO:0000932	1.817e-02	3.317e-04	5.968e-03
3	GO:0042063	1.817e-02	3.317e-04	5.968e-03
3	GO:0048565	1.829e-02	3.366e-04	6.046e-03
3	GO:0050770	1.832e-02	3.375e-04	6.052e-03
3	GO:0016605	1.847e-02	3.453e-04	6.179e-03
3	GO:0031018	1.851e-02	3.470e-04	6.179e-03
3	GO:0014014	1.851e-02	3.470e-04	6.179e-03
3	GO:0045686	1.851e-02	3.470e-04	6.179e-03
3	GO:0006813	1.855e-02	3.483e-04	6.191e-03
3	GO:0003690	1.858e-02	3.500e-04	6.210e-03
3	GO:0043204	1.863e-02	3.532e-04	6.256e-03
3	GO:0070888	1.868e-02	3.550e-04	6.277e-03
3	GO:0003735	1.884e-02	3.624e-04	6.396e-03
3	GO:0045947	1.886e-02	3.631e-04	6.397e-03
3	GO:0015931	1.895e-02	3.685e-04	6.482e-03
3	GO:0010941	1.904e-02	3.731e-04	6.551e-03
3	GO:0016044	1.907e-02	3.747e-04	6.558e-03
3	GO:0017038	1.907e-02	3.748e-04	6.558e-03
3	GO:0031966	1.910e-02	3.762e-04	6.572e-03
3	GO:0051271	1.955e-02	3.993e-04	6.963e-03
3	GO:0004402	1.958e-02	4.007e-04	6.965e-03
3	GO:0004468	1.958e-02	4.007e-04	6.965e-03
